"id","glytoucan","taxon","resource","resource_id"
"476","G57321FI","10090","glycosciences.de","603"
"476","G57321FI","10029","glycosciences.de","603"
"476","G57321FI","9986","glycosciences.de","603"
"476","G57321FI","9940","glycosciences.de","603"
"476","G57321FI","9606","glycosciences.de","603"
"312","G39023AU","9606","glycosciences.de","604"
"483","G00035MO","9606","glycosciences.de","608"
"484","G00039MO","9606","glycosciences.de","609"
"485","G00043MO","9913","glycosciences.de","610"
"475","G00031MO","10114","glycosciences.de","611"
"475","G00031MO","9986","glycosciences.de","611"
"475","G00031MO","9606","glycosciences.de","611"
"486","G80153HF","9606","glycosciences.de","612"
"487","G21412CQ","9606","glycosciences.de","613"
"488","G64973KT","9606","glycosciences.de","614"
"489","G85545QE","9606","glycosciences.de","615"
"490","G43426MU","9606","glycosciences.de","616"
"491","G06460LD","9606","glycosciences.de","617"
"492","G40523QS","9606","glycosciences.de","618"
"493","G18463FK","9606","glycosciences.de","619"
"494","G00979XR","9606","glycosciences.de","620"
"495","G71766ZW","9606","glycosciences.de","621"
"496","G63242HY","9606","glycosciences.de","622"
"497","G71506JZ","9606","glycosciences.de","623"
"498","G63664GB","9606","glycosciences.de","624"
"499","G93520OM","9606","glycosciences.de","625"
"500","G16370GQ","9606","glycosciences.de","626"
"501","G81541IU","9606","glycosciences.de","627"
"502","G39523KI","9606","glycosciences.de","628"
"503","G29326OK","9606","glycosciences.de","629"
"504","G18833GC","10114","glycosciences.de","630"
"504","G18833GC","9913","glycosciences.de","630"
"504","G18833GC","9606","glycosciences.de","630"
"505","G10110YZ","9606","glycosciences.de","631"
"506","G15144TI","9913","glycosciences.de","632"
"506","G15144TI","9606","glycosciences.de","632"
"507","G61833XV","10114","glycosciences.de","633"
"507","G61833XV","9940","glycosciences.de","633"
"507","G61833XV","9913","glycosciences.de","633"
"507","G61833XV","9823","glycosciences.de","633"
"507","G61833XV","9606","glycosciences.de","633"
"508","G31601FB","10114","glycosciences.de","634"
"508","G31601FB","9940","glycosciences.de","634"
"508","G31601FB","9913","glycosciences.de","634"
"508","G31601FB","9823","glycosciences.de","634"
"508","G31601FB","9606","glycosciences.de","634"
"510","G38301SX","10114","glycosciences.de","636"
"510","G38301SX","9913","glycosciences.de","636"
"510","G38301SX","9823","glycosciences.de","636"
"510","G38301SX","9606","glycosciences.de","636"
"510","G38301SX","9548","glycosciences.de","636"
"511","G77674IK","10114","glycosciences.de","637"
"511","G77674IK","9913","glycosciences.de","637"
"511","G77674IK","9823","glycosciences.de","637"
"511","G77674IK","9606","glycosciences.de","637"
"512","G65285QO","287195","glycosciences.de","638"
"512","G65285QO","55118","glycosciences.de","638"
"512","G65285QO","43148","glycosciences.de","638"
"512","G65285QO","10114","glycosciences.de","638"
"512","G65285QO","10029","glycosciences.de","638"
"512","G65285QO","9913","glycosciences.de","638"
"512","G65285QO","9823","glycosciences.de","638"
"512","G65285QO","9615","glycosciences.de","638"
"512","G65285QO","9606","glycosciences.de","638"
"512","G65285QO","9548","glycosciences.de","638"
"513","G02020YO","10114","glycosciences.de","639"
"513","G02020YO","9823","glycosciences.de","639"
"513","G02020YO","9606","glycosciences.de","639"
"514","G39422JF","9606","glycosciences.de","640"
"516","G03660LC","9606","glycosciences.de","642"
"517","G86440PK","10114","glycosciences.de","643"
"517","G86440PK","9823","glycosciences.de","643"
"517","G86440PK","9606","glycosciences.de","643"
"519","G12782YY","9823","glycosciences.de","645"
"520","G13066OA","10090","glycosciences.de","646"
"520","G13066OA","9913","glycosciences.de","646"
"520","G13066OA","9606","glycosciences.de","646"
"521","G18132YR","46489","glycosciences.de","647"
"521","G18132YR","10114","glycosciences.de","647"
"521","G18132YR","9940","glycosciences.de","647"
"521","G18132YR","9913","glycosciences.de","647"
"521","G18132YR","9823","glycosciences.de","647"
"521","G18132YR","9606","glycosciences.de","647"
"521","G18132YR","9031","glycosciences.de","647"
"522","G33892UJ","9606","glycosciences.de","648"
"523","G65832SQ","9823","glycosciences.de","650"
"524","G17013XK","9913","glycosciences.de","659"
"524","G17013XK","9823","glycosciences.de","659"
"525","G97874DV","287195","glycosciences.de","660"
"525","G97874DV","9913","glycosciences.de","660"
"525","G97874DV","9823","glycosciences.de","660"
"525","G97874DV","9606","glycosciences.de","660"
"312","G39023AU","10090","glycosciences.de","668"
"312","G39023AU","9986","glycosciences.de","668"
"312","G39023AU","9606","glycosciences.de","668"
"312","G39023AU","9534","glycosciences.de","668"
"312","G39023AU","8638","glycosciences.de","668"
"532","G39852JB","10090","glycosciences.de","671"
"532","G39852JB","10029","glycosciences.de","671"
"532","G39852JB","9913","glycosciences.de","671"
"532","G39852JB","9606","glycosciences.de","671"
"532","G39852JB","8638","glycosciences.de","671"
"475","G00031MO","10090","glycosciences.de","672"
"475","G00031MO","10029","glycosciences.de","672"
"475","G00031MO","9606","glycosciences.de","672"
"231","G00065MO","9606","glycosciences.de","673"
"534","G01614ZM","10029","glycosciences.de","676"
"534","G01614ZM","9913","glycosciences.de","676"
"534","G01614ZM","9606","glycosciences.de","676"
"537","G36476BA","185739","glycosciences.de","679"
"537","G36476BA","8048","glycosciences.de","679"
"538","G93899SO","185739","glycosciences.de","680"
"538","G93899SO","9913","glycosciences.de","680"
"538","G93899SO","9606","glycosciences.de","680"
"538","G93899SO","9031","glycosciences.de","680"
"538","G93899SO","8113","glycosciences.de","680"
"538","G93899SO","7778","glycosciences.de","680"
"539","G78818SP","10114","glycosciences.de","681"
"539","G78818SP","9031","glycosciences.de","681"
"539","G78818SP","8048","glycosciences.de","681"
"540","G39896WY","9606","glycosciences.de","682"
"541","G19529XO","9606","glycosciences.de","683"
"542","G32968SR","9606","glycosciences.de","684"
"543","G66021ZE","10114","glycosciences.de","685"
"543","G66021ZE","9823","glycosciences.de","685"
"543","G66021ZE","9606","glycosciences.de","685"
"544","G58896AZ","10114","glycosciences.de","686"
"544","G58896AZ","10090","glycosciences.de","686"
"544","G58896AZ","10029","glycosciences.de","686"
"544","G58896AZ","10026","glycosciences.de","686"
"544","G58896AZ","9986","glycosciences.de","686"
"544","G58896AZ","9940","glycosciences.de","686"
"544","G58896AZ","9913","glycosciences.de","686"
"544","G58896AZ","9823","glycosciences.de","686"
"544","G58896AZ","9615","glycosciences.de","686"
"544","G58896AZ","9606","glycosciences.de","686"
"544","G58896AZ","9031","glycosciences.de","686"
"545","G00050MO","10114","glycosciences.de","687"
"545","G00050MO","9823","glycosciences.de","687"
"545","G00050MO","9606","glycosciences.de","687"
"546","G13636IT","10029","glycosciences.de","688"
"546","G13636IT","9823","glycosciences.de","688"
"546","G13636IT","9615","glycosciences.de","688"
"546","G13636IT","9606","glycosciences.de","688"
"547","G09552LA","10114","glycosciences.de","689"
"547","G09552LA","10090","glycosciences.de","689"
"547","G09552LA","9606","glycosciences.de","689"
"548","G51699SI","10026","glycosciences.de","690"
"548","G51699SI","9606","glycosciences.de","690"
"64","G21856LC","10114","glycosciences.de","691"
"64","G21856LC","10090","glycosciences.de","691"
"64","G21856LC","9940","glycosciences.de","691"
"64","G21856LC","9913","glycosciences.de","691"
"64","G21856LC","9823","glycosciences.de","691"
"64","G21856LC","9606","glycosciences.de","691"
"64","G21856LC","9376","glycosciences.de","691"
"549","G57920AK","10114","glycosciences.de","692"
"549","G57920AK","10090","glycosciences.de","692"
"549","G57920AK","9606","glycosciences.de","692"
"550","G59222MP","10114","glycosciences.de","693"
"551","G92175CL","10090","glycosciences.de","694"
"551","G92175CL","9913","glycosciences.de","694"
"551","G92175CL","9702","glycosciences.de","694"
"551","G92175CL","9606","glycosciences.de","694"
"552","G75789AR","10114","glycosciences.de","695"
"552","G75789AR","10090","glycosciences.de","695"
"552","G75789AR","9940","glycosciences.de","695"
"552","G75789AR","9913","glycosciences.de","695"
"552","G75789AR","9823","glycosciences.de","695"
"552","G75789AR","9796","glycosciences.de","695"
"552","G75789AR","9789","glycosciences.de","695"
"552","G75789AR","9606","glycosciences.de","695"
"552","G75789AR","9557","glycosciences.de","695"
"553","G40269CS","43148","glycosciences.de","696"
"553","G40269CS","10114","glycosciences.de","696"
"553","G40269CS","10090","glycosciences.de","696"
"553","G40269CS","10029","glycosciences.de","696"
"553","G40269CS","10026","glycosciences.de","696"
"553","G40269CS","9986","glycosciences.de","696"
"553","G40269CS","9913","glycosciences.de","696"
"553","G40269CS","9823","glycosciences.de","696"
"553","G40269CS","9796","glycosciences.de","696"
"553","G40269CS","9615","glycosciences.de","696"
"553","G40269CS","9606","glycosciences.de","696"
"554","G84906ML","43148","glycosciences.de","697"
"554","G84906ML","10114","glycosciences.de","697"
"554","G84906ML","10090","glycosciences.de","697"
"554","G84906ML","10029","glycosciences.de","697"
"554","G84906ML","10026","glycosciences.de","697"
"554","G84906ML","9913","glycosciences.de","697"
"554","G84906ML","9823","glycosciences.de","697"
"554","G84906ML","9796","glycosciences.de","697"
"554","G84906ML","9615","glycosciences.de","697"
"554","G84906ML","9606","glycosciences.de","697"
"555","G14876IZ","9823","glycosciences.de","698"
"555","G14876IZ","9821","glycosciences.de","698"
"555","G14876IZ","9796","glycosciences.de","698"
"556","G39884QV","10090","glycosciences.de","699"
"556","G39884QV","9913","glycosciences.de","699"
"556","G39884QV","9823","glycosciences.de","699"
"557","G09675VB","9913","glycosciences.de","700"
"557","G09675VB","9606","glycosciences.de","700"
"558","G78861IX","10114","glycosciences.de","701"
"558","G78861IX","10090","glycosciences.de","701"
"558","G78861IX","9823","glycosciences.de","701"
"558","G78861IX","9606","glycosciences.de","701"
"558","G78861IX","8717","glycosciences.de","701"
"559","G97569KL","9606","glycosciences.de","702"
"560","G38579XX","9823","glycosciences.de","703"
"561","G08256MX","11276","glycosciences.de","704"
"561","G08256MX","10114","glycosciences.de","704"
"561","G08256MX","10090","glycosciences.de","704"
"561","G08256MX","10029","glycosciences.de","704"
"561","G08256MX","9913","glycosciences.de","704"
"561","G08256MX","9823","glycosciences.de","704"
"561","G08256MX","9606","glycosciences.de","704"
"561","G08256MX","4932","glycosciences.de","704"
"561","G08256MX","4530","glycosciences.de","704"
"561","G08256MX","3988","glycosciences.de","704"
"561","G08256MX","3885","glycosciences.de","704"
"562","G37025FG","10090","glycosciences.de","705"
"562","G37025FG","10029","glycosciences.de","705"
"562","G37025FG","9913","glycosciences.de","705"
"562","G37025FG","9823","glycosciences.de","705"
"562","G37025FG","9685","glycosciences.de","705"
"562","G37025FG","3988","glycosciences.de","705"
"562","G37025FG","3885","glycosciences.de","705"
"563","G82959GZ","11309","glycosciences.de","706"
"563","G82959GZ","10469","glycosciences.de","706"
"563","G82959GZ","10114","glycosciences.de","706"
"563","G82959GZ","10090","glycosciences.de","706"
"563","G82959GZ","10029","glycosciences.de","706"
"563","G82959GZ","10026","glycosciences.de","706"
"563","G82959GZ","9913","glycosciences.de","706"
"563","G82959GZ","9823","glycosciences.de","706"
"563","G82959GZ","9606","glycosciences.de","706"
"563","G82959GZ","9031","glycosciences.de","706"
"563","G82959GZ","7588","glycosciences.de","706"
"563","G82959GZ","4932","glycosciences.de","706"
"563","G82959GZ","4530","glycosciences.de","706"
"563","G82959GZ","3988","glycosciences.de","706"
"563","G82959GZ","3916","glycosciences.de","706"
"563","G82959GZ","3885","glycosciences.de","706"
"563","G82959GZ","3803","glycosciences.de","706"
"564","G31639EU","10090","glycosciences.de","707"
"564","G31639EU","10029","glycosciences.de","707"
"564","G31639EU","9913","glycosciences.de","707"
"564","G31639EU","9823","glycosciences.de","707"
"564","G31639EU","9615","glycosciences.de","707"
"564","G31639EU","9606","glycosciences.de","707"
"564","G31639EU","4932","glycosciences.de","707"
"564","G31639EU","4530","glycosciences.de","707"
"564","G31639EU","3988","glycosciences.de","707"
"564","G31639EU","3885","glycosciences.de","707"
"565","G80357ON","126283","glycosciences.de","708"
"565","G80357ON","11276","glycosciences.de","708"
"565","G80357ON","10114","glycosciences.de","708"
"565","G80357ON","10090","glycosciences.de","708"
"565","G80357ON","10029","glycosciences.de","708"
"565","G80357ON","10026","glycosciences.de","708"
"565","G80357ON","9940","glycosciences.de","708"
"565","G80357ON","9913","glycosciences.de","708"
"565","G80357ON","9823","glycosciences.de","708"
"565","G80357ON","9685","glycosciences.de","708"
"565","G80357ON","9606","glycosciences.de","708"
"565","G80357ON","9031","glycosciences.de","708"
"565","G80357ON","7458","glycosciences.de","708"
"565","G80357ON","4530","glycosciences.de","708"
"565","G80357ON","3988","glycosciences.de","708"
"565","G80357ON","3885","glycosciences.de","708"
"566","G91125VM","10090","glycosciences.de","709"
"566","G91125VM","9823","glycosciences.de","709"
"567","G74575XC","9823","glycosciences.de","710"
"568","G40825YQ","9823","glycosciences.de","711"
"569","G63020PM","10090","glycosciences.de","712"
"569","G63020PM","9823","glycosciences.de","712"
"570","G49705DA","9823","glycosciences.de","713"
"571","G75698LJ","9823","glycosciences.de","714"
"572","G92927TC","10090","glycosciences.de","715"
"572","G92927TC","9823","glycosciences.de","715"
"573","G32342EK","9823","glycosciences.de","716"
"574","G58660FK","9823","glycosciences.de","717"
"575","G09646ZI","9823","glycosciences.de","718"
"576","G87228KQ","10090","glycosciences.de","719"
"576","G87228KQ","10029","glycosciences.de","719"
"576","G87228KQ","9913","glycosciences.de","719"
"576","G87228KQ","9823","glycosciences.de","719"
"576","G87228KQ","9606","glycosciences.de","719"
"577","G62591VF","9823","glycosciences.de","720"
"577","G62591VF","9606","glycosciences.de","720"
"578","G13859RU","9823","glycosciences.de","721"
"579","G46447MC","9823","glycosciences.de","722"
"580","G30469GJ","9823","glycosciences.de","723"
"581","G74809RD","10090","glycosciences.de","724"
"581","G74809RD","10029","glycosciences.de","724"
"581","G74809RD","9913","glycosciences.de","724"
"581","G74809RD","9823","glycosciences.de","724"
"581","G74809RD","9606","glycosciences.de","724"
"187","G18938DW","9606","glycosciences.de","729"
"585","G56258AG","9913","glycosciences.de","731"
"585","G56258AG","9031","glycosciences.de","731"
"587","G67988RO","10090","glycosciences.de","742"
"587","G67988RO","10026","glycosciences.de","742"
"587","G67988RO","9823","glycosciences.de","742"
"587","G67988RO","9606","glycosciences.de","742"
"588","G00061MO","10114","glycosciences.de","743"
"588","G00061MO","10090","glycosciences.de","743"
"588","G00061MO","10026","glycosciences.de","743"
"588","G00061MO","9986","glycosciences.de","743"
"588","G00061MO","9940","glycosciences.de","743"
"588","G00061MO","9913","glycosciences.de","743"
"588","G00061MO","9823","glycosciences.de","743"
